season,season_sort_key,player_name,team,grade,matches,innings,not_outs,runs,high_score,average,strike_rate,30s,50s,100s,ducks,fours,sixes,source_sheet,source_row,source_file,source_system,data_confidence,qa_status
Summer 1948/49,194800,Barry Trevillion,Georges River DCC,Historical club summary,,2,,43,39,21.5,,,,,,,,1948-49,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Bill Edmonds,Georges River DCC,Historical club summary,,12,2,244,46,24.4,,,,,,,,1948-49,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,C Gietz,Georges River DCC,Historical club summary,,3,1,14,12,7,,,,,,,,1948-49,27,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Eric Bates,Georges River DCC,Historical club summary,,3,,22,13,7.333333333333333,,,,,,,,1948-49,22,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Games Wo,Georges River DCC,Historical club summary,1,,1,,1,,,,,,,,,1948-49,48,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,George Toddie,Georges River DCC,Historical club summary,,1,,51,51,51,,,,,,,,1948-49,16,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,George Toddie,Georges River DCC,Historical club summary,,12,1,167,36,15.181818181818182,,,,,,,,1948-49,36,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Gordon Leslie,Georges River DCC,Historical club summary,,8,3,55,16,11,,,,,,,,1948-49,10,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,H Jolly,Georges River DCC,Historical club summary,,7,1,26,15,4.333333333333333,,,,,,,,1948-49,8,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Harry Milburn,Georges River DCC,Historical club summary,,16,5,417,69,37.90909090909091,,,,,,,,1948-49,12,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,I Allen,Georges River DCC,Historical club summary,,2,,10,8,5,,,,,,,,1948-49,21,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,J Lloyd,Georges River DCC,Historical club summary,,16,1,226,31,15.066666666666666,,,,,,,,1948-49,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,J Mckay,Georges River DCC,Historical club summary,,9,3,17,5,2.8333333333333335,,,,,,,,1948-49,33,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Jack Farthing,Georges River DCC,Historical club summary,,14,2,162,33,13.5,,,,,,,,1948-49,7,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Keith Trotter,Georges River DCC,Historical club summary,,17,4,346,122,26.615384615384617,,,,,,,,1948-49,38,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,L Lee,Georges River DCC,Historical club summary,,1,,7,7,7,,,,,,,,1948-49,30,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Len Mcdonald,Georges River DCC,Historical club summary,,15,1,198,38,14.142857142857142,,,,,,,,1948-49,32,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Mick Lamb,Georges River DCC,Historical club summary,,11,1,144,33,14.4,,,,,,,,1948-49,29,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,N Davidson,Georges River DCC,Historical club summary,,12,1,271,59,24.636363636363637,,,,,,,,1948-49,24,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,R Brand,Georges River DCC,Historical club summary,,5,,34,15,6.8,,,,,,,,1948-49,23,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,R Smith,Georges River DCC,Historical club summary,,9,1,98,29,12.25,,,,,,,,1948-49,34,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Ren Bullock,Georges River DCC,Historical club summary,,15,2,370,96,28.46153846153846,,,,,,,,1948-49,4,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Ron Lamb,Georges River DCC,Historical club summary,,12,,203,89,16.916666666666668,,,,,,,,1948-49,9,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,S Douglas,Georges River DCC,Historical club summary,,12,2,171,42,17.1,,,,,,,,1948-49,25,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,Steve Fuller,Georges River DCC,Historical club summary,,12,4,38,16,4.75,,,,,,,,1948-49,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,T Squires,Georges River DCC,Historical club summary,,4,,54,37,13.5,,,,,,,,1948-49,35,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,T Trotter,Georges River DCC,Historical club summary,,11,1,214,36,21.4,,,,,,,,1948-49,39,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1948/49,194800,V Mahoney,Georges River DCC,Historical club summary,,8,,93,51,11.625,,,,,,,,1948-49,31,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1948/49,194800,W Rolph,Georges River DCC,Historical club summary,,15,3,313,62,26.083333333333332,,,,,,,,1948-49,14,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1948/49,194800,Warwick Gietz,Georges River DCC,Historical club summary,,10,,63,25,6.3,,,,,,,,1948-49,28,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,Alan Cox,Georges River DCC,Historical club summary,,5,1,11,4,2.75,,,,,,,,1949-50,28,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Alf Randall,Georges River DCC,Historical club summary,,15,2,275,68,21.153846153846153,,,,,,,,1949-50,17,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Bill Edmonds,Georges River DCC,Historical club summary,,17,4,156,35,12,,,,,,,,1949-50,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,C Gietz,Georges River DCC,Historical club summary,,17,2,107,20,7.133333333333334,,,,,,,,1949-50,58,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,C Warren,Georges River DCC,Historical club summary,,1,,65,65,65,,,,,,,,1949-50,20,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,C Warren,Georges River DCC,Historical club summary,,12,4,399,76,49.875,,,,,,,,1949-50,44,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,C Warren,Georges River DCC,Historical club summary,,6,1,151,82,30.2,,,,,,,,1949-50,71,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Eric Bates,Georges River DCC,Historical club summary,,3,,14,9,4.666666666666667,,,,,,,,1949-50,27,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Eric Bates,Georges River DCC,Historical club summary,,7,,75,28,10.714285714285714,,,,,,,,1949-50,51,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,G Price,Georges River DCC,Historical club summary,,10,,26,8,2.6,,,,,,,,1949-50,69,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,Games Wo,Georges River DCC,Historical club summary,1,,1,,1,,,,,,,,,1949-50,82,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Games Wo,Georges River DCC,Historical club summary,1,,1,,1,,,,,,,,,1949-50,86,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,George Toddie,Georges River DCC,Historical club summary,,15,,141,43,9.4,,,,,,,,1949-50,43,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Gordon Leslie,Georges River DCC,Historical club summary,,12,2,50,16,5,,,,,,,,1949-50,13,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,H Jolly,Georges River DCC,Historical club summary,,15,6,55,14,6.111111111111111,,,,,,,,1949-50,9,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Harry Milburn,Georges River DCC,Historical club summary,,17,1,249,47,15.5625,,,,,,,,1949-50,16,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,J Farthing,Georges River DCC,Historical club summary,,10,,107,28,10.7,,,,,,,,1949-50,7,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,J Mckay,Georges River DCC,Historical club summary,,11,6,57,18,11.4,,,,,,,,1949-50,38,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,J Mckay,Georges River DCC,Historical club summary,,1,,5,5,5,,,,,,,,1949-50,65,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,J Winspear,Georges River DCC,Historical club summary,,14,1,71,13,5.461538461538462,,,,,,,,1949-50,74,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Jack Lloyd,Georges River DCC,Historical club summary,,12,,186,56,15.5,,,,,,,,1949-50,14,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Jock Webb,Georges River DCC,Historical club summary,,11,2,100,47,11.11111111111111,,,,,,,,1949-50,22,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Jock Webb,Georges River DCC,Historical club summary,,1,,9,9,9,,,,,,,,1949-50,46,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Jock Webb,Georges River DCC,Historical club summary,,2,1,,,,,,,,,,,1949-50,72,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,John Justice,Georges River DCC,Historical club summary,,2,,5,5,2.5,,,,,,,,1949-50,10,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,K Ives,Georges River DCC,Historical club summary,,5,,20,16,4,,,,,,,,1949-50,33,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,K Ives,Georges River DCC,Historical club summary,,3,,23,13,7.666666666666667,,,,,,,,1949-50,60,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Keith Trotter,Georges River DCC,Historical club summary,,13,1,178,42,14.833333333333334,,,,,,,,1949-50,19,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Keith Trotter,Georges River DCC,Historical club summary,,3,1,77,44,38.5,,,,,,,,1949-50,41,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Len Mcdonald,Georges River DCC,Historical club summary,,4,1,62,36,20.666666666666668,,,,,,,,1949-50,15,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Len Mcdonald,Georges River DCC,Historical club summary,,6,,93,28,15.5,,,,,,,,1949-50,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Len Mcdonald,Georges River DCC,Historical club summary,,13,3,228,78,22.8,,,,,,,,1949-50,64,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,M Binns,Georges River DCC,Historical club summary,,10,1,8,5,0.8888888888888888,,,,,,,,1949-50,52,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,M Lamb,Georges River DCC,Historical club summary,,1,,3,3,3,,,,,,,,1949-50,62,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,Mick Lamb,Georges River DCC,Historical club summary,,1,,4,4,4,,,,,,,,1949-50,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Mick Lamb,Georges River DCC,Historical club summary,,16,,188,62,11.75,,,,,,,,1949-50,35,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,N Davidson,Georges River DCC,Historical club summary,,3,,36,29,12,,,,,,,,1949-50,5,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,N Davidson,Georges River DCC,Historical club summary,,10,1,146,50,16.22222222222222,,,,,,,,1949-50,29,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,N Davidson,Georges River DCC,Historical club summary,,2,,8,5,4,,,,,,,,1949-50,55,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,Peter Brunton,Georges River DCC,Historical club summary,,20,4,68,19,4.25,,,,,,,,1949-50,54,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,Peter Westwood,Georges River DCC,Historical club summary,,18,1,155,24,9.117647058823529,,,,,,,,1949-50,73,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,R Brand,Georges River DCC,Historical club summary,,11,,50,18,4.545454545454546,,,,,,,,1949-50,53,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,R Mclean,Georges River DCC,Historical club summary,,10,,61,29,6.1,,,,,,,,1949-50,66,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,R Smith,Georges River DCC,Historical club summary,,19,2,169,35,9.941176470588236,,,,,,,,1949-50,70,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,R Warren,Georges River DCC,Historical club summary,,1,,9,9,9,,,,,,,,1949-50,21,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,R Warren,Georges River DCC,Historical club summary,,16,1,299,71,19.933333333333334,,,,,,,,1949-50,45,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Ren Bullock,Georges River DCC,Historical club summary,,17,1,212,50,13.25,,,,,,,,1949-50,4,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Ron Lamb,Georges River DCC,Historical club summary,,8,,85,30,10.625,,,,,,,,1949-50,12,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,Ron Lamb,Georges River DCC,Historical club summary,,7,1,38,11,6.333333333333333,,,,,,,,1949-50,36,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,S Douglas,Georges River DCC,Historical club summary,,16,2,330,71,23.571428571428573,,,,,,,,1949-50,30,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,S Douglas,Georges River DCC,Historical club summary,,1,,,,,,,,,,,,1949-50,56,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Steve Fuller,Georges River DCC,Historical club summary,,13,4,144,31,16,,,,,,,,1949-50,31,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Steve Fuller,Georges River DCC,Historical club summary,,1,,19,19,19,,,,,,,,1949-50,57,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,T Mitchell,Georges River DCC,Historical club summary,,5,1,8,5,2,,,,,,,,1949-50,39,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,T Mitchell,Georges River DCC,Historical club summary,,5,,14,9,2.8,,,,,,,,1949-50,68,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,T Trotter,Georges River DCC,Historical club summary,,9,1,80,33,10,,,,,,,,1949-50,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,V Mahoney,Georges River DCC,Historical club summary,,1,,1,1,1,,,,,,,,1949-50,67,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,W Rolph,Georges River DCC,Historical club summary,,9,,163,16,18.11111111111111,,,,,,,,1949-50,18,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,W Rolph,Georges River DCC,Historical club summary,,1,,41,41,41,,,,,,,,1949-50,40,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Warwick Gietz,Georges River DCC,Historical club summary,,5,,27,14,5.4,,,,,,,,1949-50,8,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1949/50,194900,Warwick Gietz,Georges River DCC,Historical club summary,,5,2,32,24,10.666666666666666,,,,,,,,1949-50,32,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1949/50,194900,Warwick Gietz,Georges River DCC,Historical club summary,,3,,90,53,30,,,,,,,,1949-50,59,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,A Shade,Georges River DCC,Historical club summary,,4,1,12,10,4,,,,,,,,1950-51,46,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,A Shade,Georges River DCC,Historical club summary,,8,3,170,,34,,,,,,,,1950-51,66,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,A Sloan,Georges River DCC,Historical club summary,,2,1,1,1,1,,,,,,,,1950-51,48,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,A Sloan,Georges River DCC,Historical club summary,,12,,123,,10.25,,,,,,,,1950-51,67,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Alan Cox,Georges River DCC,Historical club summary,,1,,5,5,5,,,,,,,,1950-51,30,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Alf Randle,Georges River DCC,Historical club summary,,14,,285,53,20.357142857142858,,,,,,,,1950-51,17,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Bill Edmonds,Georges River DCC,Historical club summary,,8,,70,26,8.75,,,,,,,,1950-51,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Bill Edmonds,Georges River DCC,Historical club summary,,13,1,126,35,10.5,,,,,,,,1950-51,31,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Bruce Shade,Georges River DCC,Historical club summary,,12,1,123,40,11.181818181818182,,,,,,,,1950-51,47,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,C Warren,Georges River DCC,Historical club summary,,3,,53,41,17.666666666666668,,,,,,,,1950-51,20,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1950/51,195000,D Warburton,Georges River DCC,Historical club summary,,13,5,68,,8.5,,,,,,,,1950-51,69,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,E Weatherhead,Georges River DCC,Historical club summary,,9,4,30,,6,,,,,,,,1950-51,70,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Eric Bates,Georges River DCC,Historical club summary,,15,1,164,,11.714285714285714,,,,,,,,1950-51,56,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Frank Osborne,Georges River DCC,Historical club summary,,16,2,248,49,17.714285714285715,,,,,,,,1950-51,43,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,G Price,Georges River DCC,Historical club summary,,7,1,18,,3,,,,,,,,1950-51,65,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1950/51,195000,G Toddie,Georges River DCC,Historical club summary,,11,1,63,21,6.3,,,,,,,,1950-51,18,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Games Wo,Georges River DCC,Historical club summary,1,,1,,1,,,,,,,,,1950-51,80,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Games Wo,Georges River DCC,Historical club summary,1,,1,,1,,,,,,,,,1950-51,84,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,George Toddie,Georges River DCC,Historical club summary,,1,,101,101,101,,,,,,,,1950-51,49,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Gordon Leslie,Georges River DCC,Historical club summary,,13,7,80,17,13.333333333333334,,,,,,,,1950-51,12,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,H Jolly,Georges River DCC,Historical club summary,,9,2,27,11,3.857142857142857,,,,,,,,1950-51,10,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Harry Milburn,Georges River DCC,Historical club summary,,17,4,291,83,22.384615384615383,,,,,,,,1950-51,14,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Howard Cooper,Georges River DCC,Historical club summary,,9,1,55,17,6.875,,,,,,,,1950-51,29,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,J Gardiner,Georges River DCC,Historical club summary,,2,,2,1,1,,,,,,,,1950-51,33,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,J Gardiner,Georges River DCC,Historical club summary,,16,3,175,,13.461538461538462,,,,,,,,1950-51,61,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,J Mckay,Georges River DCC,Historical club summary,,2,,23,12,11.5,,,,,,,,1950-51,16,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,J Mckay,Georges River DCC,Historical club summary,,6,,118,48,19.666666666666668,,,,,,,,1950-51,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,J Read,Georges River DCC,Historical club summary,,4,,20,18,5,,,,,,,,1950-51,44,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Jack Farthing,Georges River DCC,Historical club summary,,11,1,142,54,14.2,,,,,,,,1950-51,7,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1950/51,195000,Jack Lloyd,Georges River DCC,Historical club summary,,15,1,153,41,10.928571428571429,,,,,,,,1950-51,13,bexley_stats_spreadsheets.xlsx,excel,high,clean
