source_file,source_sheet,source_row,player_name,season,metric_group,check_name,source_value,expected_value,difference,tolerance,issue_flag,severity,reason,action
bexley_stats_spreadsheets.xlsx,2018-19,91,Junaid Malik,Summer 2018/19,batting,high_score_not_above_total_runs,12.0,12.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,92,Sean M Mantle,Summer 2018/19,batting,high_score_not_above_total_runs,59.0,226.0,-167.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,92,Sean M Mantle,Summer 2018/19,batting,50s_not_above_innings,1.0,16.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,92,Sean M Mantle,Summer 2018/19,batting,ducks_not_above_innings,3.0,16.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,93,Jim Maroulis,Summer 2018/19,batting,ducks_not_above_innings,1.0,1.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,94,Simon Marvello,Summer 2018/19,batting,high_score_not_above_total_runs,21.0,90.0,-69.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,94,Simon Marvello,Summer 2018/19,batting,ducks_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,94,Simon Marvello,Summer 2018/19,batting,not_outs_not_above_innings,2.0,11.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,94,Simon Marvello,Summer 2018/19,batting,batting_average_reconciliation,10.0,10.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,95,David Massey,Summer 2018/19,batting,high_score_not_above_total_runs,4.0,11.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,95,David Massey,Summer 2018/19,batting,not_outs_not_above_innings,2.0,4.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,95,David Massey,Summer 2018/19,batting,batting_average_reconciliation,5.5,5.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,96,Leroy Maurer,Summer 2018/19,batting,high_score_not_above_total_runs,90.0,318.0,-228.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,96,Leroy Maurer,Summer 2018/19,batting,50s_not_above_innings,2.0,22.0,-20.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,96,Leroy Maurer,Summer 2018/19,batting,ducks_not_above_innings,3.0,22.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,96,Leroy Maurer,Summer 2018/19,batting,not_outs_not_above_innings,3.0,22.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,96,Leroy Maurer,Summer 2018/19,batting,batting_average_reconciliation,16.74,16.74,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,97,Jarrod Mazurkiewicz,Summer 2018/19,batting,high_score_not_above_total_runs,112.0,651.0,-539.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,97,Jarrod Mazurkiewicz,Summer 2018/19,batting,100s_not_above_innings,1.0,21.0,-20.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,97,Jarrod Mazurkiewicz,Summer 2018/19,batting,50s_not_above_innings,6.0,21.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,97,Jarrod Mazurkiewicz,Summer 2018/19,batting,ducks_not_above_innings,3.0,21.0,-18.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,97,Jarrod Mazurkiewicz,Summer 2018/19,batting,not_outs_not_above_innings,1.0,21.0,-20.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,97,Jarrod Mazurkiewicz,Summer 2018/19,batting,batting_average_reconciliation,32.55,32.55,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,98,Christopher Mcarthur,Summer 2018/19,batting,high_score_not_above_total_runs,96.0,397.0,-301.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,98,Christopher Mcarthur,Summer 2018/19,batting,50s_not_above_innings,2.0,17.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,98,Christopher Mcarthur,Summer 2018/19,batting,ducks_not_above_innings,3.0,17.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,98,Christopher Mcarthur,Summer 2018/19,batting,not_outs_not_above_innings,1.0,17.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,98,Christopher Mcarthur,Summer 2018/19,batting,batting_average_reconciliation,24.81,24.81,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,99,Andrew Mcguiness,Summer 2018/19,batting,high_score_not_above_total_runs,59.0,272.0,-213.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,99,Andrew Mcguiness,Summer 2018/19,batting,50s_not_above_innings,2.0,12.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,99,Andrew Mcguiness,Summer 2018/19,batting,ducks_not_above_innings,1.0,12.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,100,John Mckee,Summer 2018/19,batting,high_score_not_above_total_runs,13.0,13.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,100,John Mckee,Summer 2018/19,batting,ducks_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,100,John Mckee,Summer 2018/19,batting,not_outs_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,100,John Mckee,Summer 2018/19,batting,batting_average_reconciliation,13.0,13.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,101,Geoff Mcqueen,Summer 2018/19,batting,high_score_not_above_total_runs,10.0,10.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,101,Geoff Mcqueen,Summer 2018/19,batting,not_outs_not_above_innings,1.0,1.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,102,Andrew M Merriman,Summer 2018/19,batting,high_score_not_above_total_runs,13.0,41.0,-28.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,102,Andrew M Merriman,Summer 2018/19,batting,not_outs_not_above_innings,1.0,5.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,102,Andrew M Merriman,Summer 2018/19,batting,batting_average_reconciliation,10.25,10.25,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,103,Rohan Metry,Summer 2018/19,batting,high_score_not_above_total_runs,28.0,61.0,-33.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,103,Rohan Metry,Summer 2018/19,batting,ducks_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,103,Rohan Metry,Summer 2018/19,batting,not_outs_not_above_innings,2.0,6.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,103,Rohan Metry,Summer 2018/19,batting,batting_average_reconciliation,15.25,15.25,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,104,Daniel Milliken,Summer 2018/19,batting,high_score_not_above_total_runs,34.0,105.0,-71.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,104,Daniel Milliken,Summer 2018/19,batting,not_outs_not_above_innings,1.0,12.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,104,Daniel Milliken,Summer 2018/19,batting,batting_average_reconciliation,9.55,9.55,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,105,Ryan Moore,Summer 2018/19,batting,high_score_not_above_total_runs,65.0,204.0,-139.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,105,Ryan Moore,Summer 2018/19,batting,50s_not_above_innings,2.0,10.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,105,Ryan Moore,Summer 2018/19,batting,ducks_not_above_innings,3.0,10.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,105,Ryan Moore,Summer 2018/19,batting,not_outs_not_above_innings,1.0,10.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,105,Ryan Moore,Summer 2018/19,batting,batting_average_reconciliation,22.67,22.67,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,106,Christopher J Morris,Summer 2018/19,batting,high_score_not_above_total_runs,13.0,35.0,-22.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,106,Christopher J Morris,Summer 2018/19,batting,ducks_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,107,Harrison D Morton,Summer 2018/19,batting,high_score_not_above_total_runs,12.0,26.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,107,Harrison D Morton,Summer 2018/19,batting,ducks_not_above_innings,1.0,5.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,107,Harrison D Morton,Summer 2018/19,batting,not_outs_not_above_innings,2.0,5.0,-3.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,107,Harrison D Morton,Summer 2018/19,batting,batting_average_reconciliation,8.67,8.67,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,108,Timothy Mozar,Summer 2018/19,batting,high_score_not_above_total_runs,65.0,198.0,-133.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,108,Timothy Mozar,Summer 2018/19,batting,50s_not_above_innings,2.0,11.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,108,Timothy Mozar,Summer 2018/19,batting,ducks_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,109,Anthony Murphy,Summer 2018/19,batting,high_score_not_above_total_runs,17.0,17.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,109,Anthony Murphy,Summer 2018/19,batting,not_outs_not_above_innings,1.0,1.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,110,Joel Murphy,Summer 2018/19,batting,high_score_not_above_total_runs,22.0,66.0,-44.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,110,Joel Murphy,Summer 2018/19,batting,ducks_not_above_innings,4.0,13.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,111,David Newham,Summer 2018/19,batting,high_score_not_above_total_runs,40.0,183.0,-143.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,111,David Newham,Summer 2018/19,batting,ducks_not_above_innings,2.0,11.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,111,David Newham,Summer 2018/19,batting,not_outs_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,111,David Newham,Summer 2018/19,batting,batting_average_reconciliation,18.3,18.3,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,112,Troy Nuske,Summer 2018/19,batting,high_score_not_above_total_runs,62.0,77.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,112,Troy Nuske,Summer 2018/19,batting,50s_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,112,Troy Nuske,Summer 2018/19,batting,not_outs_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,112,Troy Nuske,Summer 2018/19,batting,batting_average_reconciliation,77.0,77.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,113,Lewis O Riordan,Summer 2018/19,batting,high_score_not_above_total_runs,3.0,3.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,113,Lewis O Riordan,Summer 2018/19,batting,not_outs_not_above_innings,1.0,1.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,114,Todd O'keefe,Summer 2018/19,batting,high_score_not_above_total_runs,52.0,62.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,114,Todd O'keefe,Summer 2018/19,batting,50s_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,114,Todd O'keefe,Summer 2018/19,batting,not_outs_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,114,Todd O'keefe,Summer 2018/19,batting,batting_average_reconciliation,62.0,62.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,115,Barry O'rourke,Summer 2018/19,batting,high_score_not_above_total_runs,45.0,74.0,-29.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,115,Barry O'rourke,Summer 2018/19,batting,ducks_not_above_innings,4.0,7.0,-3.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,115,Barry O'rourke,Summer 2018/19,batting,not_outs_not_above_innings,1.0,7.0,-6.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,115,Barry O'rourke,Summer 2018/19,batting,batting_average_reconciliation,12.33,12.33,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,116,Riley Orr,Summer 2018/19,batting,high_score_not_above_total_runs,41.0,155.0,-114.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,116,Riley Orr,Summer 2018/19,batting,ducks_not_above_innings,3.0,13.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,116,Riley Orr,Summer 2018/19,batting,not_outs_not_above_innings,4.0,13.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,116,Riley Orr,Summer 2018/19,batting,batting_average_reconciliation,17.22,17.22,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,117,Rushad Parekh,Summer 2018/19,batting,high_score_not_above_total_runs,70.0,106.0,-36.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,117,Rushad Parekh,Summer 2018/19,batting,50s_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,117,Rushad Parekh,Summer 2018/19,batting,ducks_not_above_innings,2.0,6.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,117,Rushad Parekh,Summer 2018/19,batting,not_outs_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,117,Rushad Parekh,Summer 2018/19,batting,batting_average_reconciliation,21.2,21.2,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,118,Shane Pargeter,Summer 2018/19,batting,high_score_not_above_total_runs,62.0,109.0,-47.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,118,Shane Pargeter,Summer 2018/19,batting,50s_not_above_innings,1.0,8.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,118,Shane Pargeter,Summer 2018/19,batting,ducks_not_above_innings,3.0,8.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,118,Shane Pargeter,Summer 2018/19,batting,not_outs_not_above_innings,1.0,8.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,118,Shane Pargeter,Summer 2018/19,batting,batting_average_reconciliation,15.57,15.57,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,119,Chris Parker,Summer 2018/19,batting,high_score_not_above_total_runs,1.0,1.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,120,John Parker,Summer 2018/19,batting,high_score_not_above_total_runs,17.0,29.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,120,John Parker,Summer 2018/19,batting,not_outs_not_above_innings,4.0,4.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,121,Alexander Parthenis,Summer 2018/19,batting,high_score_not_above_total_runs,52.0,87.0,-35.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,121,Alexander Parthenis,Summer 2018/19,batting,50s_not_above_innings,1.0,4.0,-3.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,121,Alexander Parthenis,Summer 2018/19,batting,ducks_not_above_innings,2.0,4.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,122,Ketan Patel,Summer 2018/19,batting,high_score_not_above_total_runs,28.0,107.0,-79.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,122,Ketan Patel,Summer 2018/19,batting,ducks_not_above_innings,1.0,9.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,122,Ketan Patel,Summer 2018/19,batting,not_outs_not_above_innings,2.0,9.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,122,Ketan Patel,Summer 2018/19,batting,batting_average_reconciliation,15.29,15.29,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,123,Damon Picalovski,Summer 2018/19,batting,high_score_not_above_total_runs,43.0,113.0,-70.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,123,Damon Picalovski,Summer 2018/19,batting,ducks_not_above_innings,1.0,10.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,124,Sean Picone,Summer 2018/19,batting,high_score_not_above_total_runs,19.0,52.0,-33.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,124,Sean Picone,Summer 2018/19,batting,ducks_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,124,Sean Picone,Summer 2018/19,batting,not_outs_not_above_innings,2.0,6.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,124,Sean Picone,Summer 2018/19,batting,batting_average_reconciliation,13.0,13.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,125,Peter Remfrey,Summer 2018/19,batting,high_score_not_above_total_runs,30.0,147.0,-117.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,125,Peter Remfrey,Summer 2018/19,batting,ducks_not_above_innings,2.0,11.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,125,Peter Remfrey,Summer 2018/19,batting,not_outs_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,125,Peter Remfrey,Summer 2018/19,batting,batting_average_reconciliation,14.7,14.7,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,126,Harry Rich,Summer 2018/19,batting,high_score_not_above_total_runs,27.0,117.0,-90.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,126,Harry Rich,Summer 2018/19,batting,not_outs_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,126,Harry Rich,Summer 2018/19,batting,batting_average_reconciliation,11.7,11.7,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,127,Greg Richards,Summer 2018/19,batting,high_score_not_above_total_runs,8.0,8.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,127,Greg Richards,Summer 2018/19,batting,ducks_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,128,Gerard Riley,Summer 2018/19,batting,high_score_not_above_total_runs,40.0,140.0,-100.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,128,Gerard Riley,Summer 2018/19,batting,ducks_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,128,Gerard Riley,Summer 2018/19,batting,not_outs_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,128,Gerard Riley,Summer 2018/19,batting,batting_average_reconciliation,14.0,14.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,129,Garry Rowe,Summer 2018/19,batting,high_score_not_above_total_runs,32.0,36.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,129,Garry Rowe,Summer 2018/19,batting,ducks_not_above_innings,2.0,4.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,130,Joel Rush,Summer 2018/19,batting,high_score_not_above_total_runs,39.0,57.0,-18.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,131,Daanyal M Saeed,Summer 2018/19,batting,high_score_not_above_total_runs,46.0,145.0,-99.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,131,Daanyal M Saeed,Summer 2018/19,batting,ducks_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,131,Daanyal M Saeed,Summer 2018/19,batting,not_outs_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,131,Daanyal M Saeed,Summer 2018/19,batting,batting_average_reconciliation,11.15,11.15,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,132,Alejandro Salgueira,Summer 2018/19,batting,high_score_not_above_total_runs,46.0,206.0,-160.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,132,Alejandro Salgueira,Summer 2018/19,batting,ducks_not_above_innings,2.0,16.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,132,Alejandro Salgueira,Summer 2018/19,batting,not_outs_not_above_innings,7.0,16.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,132,Alejandro Salgueira,Summer 2018/19,batting,batting_average_reconciliation,22.89,22.89,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,133,Joseph Sartor,Summer 2018/19,batting,high_score_not_above_total_runs,40.0,75.0,-35.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,134,Ben Saunders,Summer 2018/19,batting,high_score_not_above_total_runs,120.0,516.0,-396.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,134,Ben Saunders,Summer 2018/19,batting,100s_not_above_innings,1.0,20.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,134,Ben Saunders,Summer 2018/19,batting,50s_not_above_innings,2.0,20.0,-18.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,134,Ben Saunders,Summer 2018/19,batting,ducks_not_above_innings,1.0,20.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,134,Ben Saunders,Summer 2018/19,batting,not_outs_not_above_innings,2.0,20.0,-18.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,134,Ben Saunders,Summer 2018/19,batting,batting_average_reconciliation,28.67,28.67,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,135,Luke Saunders,Summer 2018/19,batting,high_score_not_above_total_runs,12.0,46.0,-34.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,135,Luke Saunders,Summer 2018/19,batting,ducks_not_above_innings,1.0,11.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,135,Luke Saunders,Summer 2018/19,batting,not_outs_not_above_innings,7.0,11.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,135,Luke Saunders,Summer 2018/19,batting,batting_average_reconciliation,11.5,11.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,136,Adam Scott,Summer 2018/19,batting,high_score_not_above_total_runs,32.0,58.0,-26.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,136,Adam Scott,Summer 2018/19,batting,not_outs_not_above_innings,2.0,4.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,136,Adam Scott,Summer 2018/19,batting,batting_average_reconciliation,29.0,29.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,137,Gavin Scott,Summer 2018/19,batting,high_score_not_above_total_runs,73.0,313.0,-240.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,137,Gavin Scott,Summer 2018/19,batting,50s_not_above_innings,2.0,13.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,137,Gavin Scott,Summer 2018/19,batting,ducks_not_above_innings,1.0,13.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,137,Gavin Scott,Summer 2018/19,batting,not_outs_not_above_innings,2.0,13.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,137,Gavin Scott,Summer 2018/19,batting,batting_average_reconciliation,28.45,28.45,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,138,Julian Scott,Summer 2018/19,batting,high_score_not_above_total_runs,119.0,460.0,-341.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,138,Julian Scott,Summer 2018/19,batting,100s_not_above_innings,1.0,18.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,138,Julian Scott,Summer 2018/19,batting,ducks_not_above_innings,1.0,18.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,138,Julian Scott,Summer 2018/19,batting,not_outs_not_above_innings,2.0,18.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,138,Julian Scott,Summer 2018/19,batting,batting_average_reconciliation,28.75,28.75,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,139,Jason Seaman,Summer 2018/19,batting,high_score_not_above_total_runs,23.0,71.0,-48.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,139,Jason Seaman,Summer 2018/19,batting,not_outs_not_above_innings,3.0,8.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,139,Jason Seaman,Summer 2018/19,batting,batting_average_reconciliation,14.2,14.2,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,140,Timothy Sherwin,Summer 2018/19,batting,high_score_not_above_total_runs,49.0,87.0,-38.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,140,Timothy Sherwin,Summer 2018/19,batting,not_outs_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,140,Timothy Sherwin,Summer 2018/19,batting,batting_average_reconciliation,17.4,17.4,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,141,John Short,Summer 2018/19,batting,high_score_not_above_total_runs,31.0,153.0,-122.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,141,John Short,Summer 2018/19,batting,ducks_not_above_innings,1.0,8.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,141,John Short,Summer 2018/19,batting,not_outs_not_above_innings,4.0,8.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,141,John Short,Summer 2018/19,batting,batting_average_reconciliation,38.25,38.25,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,142,Robert J Southwell,Summer 2018/19,batting,high_score_not_above_total_runs,5.0,8.0,-3.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,143,Jared Sparke,Summer 2018/19,batting,high_score_not_above_total_runs,58.0,326.0,-268.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,143,Jared Sparke,Summer 2018/19,batting,50s_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,143,Jared Sparke,Summer 2018/19,batting,not_outs_not_above_innings,4.0,14.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,143,Jared Sparke,Summer 2018/19,batting,batting_average_reconciliation,32.6,32.6,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2018-19,144,William Spears,Summer 2018/19,batting,high_score_not_above_total_runs,5.0,5.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,145,Joshua Stanton,Summer 2018/19,batting,high_score_not_above_total_runs,16.0,27.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,146,Matthew H Stanton,Summer 2018/19,batting,high_score_not_above_total_runs,6.0,7.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2018-19,146,Matthew H Stanton,Summer 2018/19,batting,ducks_not_above_innings,2.0,5.0,-3.0,0,,,,
